{'ticket': 203911706, 'order': 0, 'time': 1732166195, 'time_msc': 1732166195566, 'type': 2, 'entry': 0, 'magic': 0, 'position_id': 0, 'reason': 0, 'volume': 0.0, 'price': 0.0, 'commission': 0.0, 'swap': 0.0, 'profit': 6500.0, 'fee': 0.0, 'symbol': '', 'comment': 'D-ALLINT-USC-INT-2069944419', 'external_id': ''}
{'ticket': 215312409, 'order': 280613088, 'time': 1732732946, 'time_msc': 1732732946678, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280613088, 'reason': 3, 'volume': 0.01, 'price': 2638.263, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215331371, 'order': 280643035, 'time': 1732735581, 'time_msc': 1732735581653, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280613088, 'reason': 5, 'volume': 0.01, 'price': 2637.263, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2637.263]', 'external_id': ''}
{'ticket': 215331719, 'order': 280643385, 'time': 1732735582, 'time_msc': 1732735582241, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280643385, 'reason': 3, 'volume': 0.01, 'price': 2636.808, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215333437, 'order': 280645281, 'time': 1732735648, 'time_msc': 1732735648382, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280645281, 'reason': 3, 'volume': 0.04, 'price': 2636.259, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 2', 'external_id': ''}
{'ticket': 215336068, 'order': 280649344, 'time': 1732736046, 'time_msc': 1732736046686, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280643385, 'reason': 5, 'volume': 0.01, 'price': 2635.808, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2635.808]', 'external_id': ''}
{'ticket': 215336386, 'order': 280649652, 'time': 1732736047, 'time_msc': 1732736047450, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280649652, 'reason': 3, 'volume': 0.01, 'price': 2635.649, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215341429, 'order': 280655709, 'time': 1732736415, 'time_msc': 1732736415655, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280649652, 'reason': 5, 'volume': 0.01, 'price': 2634.649, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2634.649]', 'external_id': ''}
{'ticket': 215342368, 'order': 280656575, 'time': 1732736416, 'time_msc': 1732736416057, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280656575, 'reason': 3, 'volume': 0.01, 'price': 2634.123, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215359902, 'order': 280679536, 'time': 1732738051, 'time_msc': 1732738051482, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280679536, 'reason': 3, 'volume': 0.02, 'price': 2637.169, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 215393698, 'order': 280728034, 'time': 1732742993, 'time_msc': 1732742993879, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280656575, 'reason': 5, 'volume': 0.01, 'price': 2635.154, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2635.154]', 'external_id': ''}
{'ticket': 215393710, 'order': 280728041, 'time': 1732742993, 'time_msc': 1732742993881, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280679536, 'reason': 5, 'volume': 0.02, 'price': 2635.154, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2635.154]', 'external_id': ''}
{'ticket': 215393729, 'order': 280728078, 'time': 1732742995, 'time_msc': 1732742995405, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280728078, 'reason': 3, 'volume': 0.01, 'price': 2634.993, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215439764, 'order': 280814664, 'time': 1732753935, 'time_msc': 1732753935450, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280814664, 'reason': 3, 'volume': 0.02, 'price': 2638.002, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 215454694, 'order': 280833305, 'time': 1732755228, 'time_msc': 1732755228468, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280728078, 'reason': 5, 'volume': 0.01, 'price': 2635.999, 'commission': 0.0, 'swap': 0.0, 'profit': -1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2635.999]', 'external_id': ''}
{'ticket': 215454703, 'order': 280833328, 'time': 1732755228, 'time_msc': 1732755228469, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280814664, 'reason': 5, 'volume': 0.02, 'price': 2635.999, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2635.999]', 'external_id': ''}
{'ticket': 215454791, 'order': 280833422, 'time': 1732755231, 'time_msc': 1732755231016, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280833422, 'reason': 3, 'volume': 0.01, 'price': 2635.839, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215460786, 'order': 280840523, 'time': 1732755601, 'time_msc': 1732755601973, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280833422, 'reason': 5, 'volume': 0.01, 'price': 2634.839, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2634.839]', 'external_id': ''}
{'ticket': 215461595, 'order': 280841262, 'time': 1732755603, 'time_msc': 1732755603070, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280841262, 'reason': 3, 'volume': 0.01, 'price': 2634.32, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215466362, 'order': 280846318, 'time': 1732755671, 'time_msc': 1732755671510, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280841262, 'reason': 5, 'volume': 0.01, 'price': 2633.32, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2633.320]', 'external_id': ''}
{'ticket': 215466483, 'order': 280846446, 'time': 1732755671, 'time_msc': 1732755671832, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280846446, 'reason': 3, 'volume': 0.01, 'price': 2633.791, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215467220, 'order': 280847204, 'time': 1732755674, 'time_msc': 1732755674697, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280847204, 'reason': 3, 'volume': 0.08, 'price': 2633.26, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 3', 'external_id': ''}
{'ticket': 215468710, 'order': 280848723, 'time': 1732755700, 'time_msc': 1732755700836, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280846446, 'reason': 5, 'volume': 0.01, 'price': 2632.791, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2632.791]', 'external_id': ''}
{'ticket': 215470038, 'order': 280849510, 'time': 1732755701, 'time_msc': 1732755701995, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280849510, 'reason': 3, 'volume': 0.01, 'price': 2632.622, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215475405, 'order': 280855761, 'time': 1732755792, 'time_msc': 1732755792491, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280849510, 'reason': 5, 'volume': 0.01, 'price': 2631.622, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2631.622]', 'external_id': ''}
{'ticket': 215475578, 'order': 280855867, 'time': 1732755793, 'time_msc': 1732755793487, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280855867, 'reason': 3, 'volume': 0.01, 'price': 2631.603, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215483090, 'order': 280864250, 'time': 1732755996, 'time_msc': 1732755996821, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280855867, 'reason': 5, 'volume': 0.01, 'price': 2630.603, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2630.603]', 'external_id': ''}
{'ticket': 215483358, 'order': 280864522, 'time': 1732755997, 'time_msc': 1732755997263, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280864522, 'reason': 3, 'volume': 0.01, 'price': 2630.225, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215483759, 'order': 280864821, 'time': 1732755999, 'time_msc': 1732755999850, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280864821, 'reason': 3, 'volume': 0.16, 'price': 2630.132, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 4', 'external_id': ''}
{'ticket': 215485785, 'order': 280867000, 'time': 1732756015, 'time_msc': 1732756015178, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280864522, 'reason': 5, 'volume': 0.01, 'price': 2629.225, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2629.225]', 'external_id': ''}
{'ticket': 215485934, 'order': 280867194, 'time': 1732756016, 'time_msc': 1732756016547, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280867194, 'reason': 3, 'volume': 0.01, 'price': 2629.293, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215487361, 'order': 280868659, 'time': 1732756027, 'time_msc': 1732756027355, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280867194, 'reason': 5, 'volume': 0.01, 'price': 2628.293, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2628.293]', 'external_id': ''}
{'ticket': 215487803, 'order': 280869111, 'time': 1732756027, 'time_msc': 1732756027830, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280869111, 'reason': 3, 'volume': 0.01, 'price': 2628.049, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215491425, 'order': 280873197, 'time': 1732756101, 'time_msc': 1732756101979, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280869111, 'reason': 5, 'volume': 0.01, 'price': 2627.049, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2627.049]', 'external_id': ''}
{'ticket': 215492126, 'order': 280873868, 'time': 1732756102, 'time_msc': 1732756102495, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280873868, 'reason': 3, 'volume': 0.32, 'price': 2627.1150000000002, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 5', 'external_id': ''}
{'ticket': 215492171, 'order': 280873911, 'time': 1732756102, 'time_msc': 1732756102717, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280873911, 'reason': 3, 'volume': 0.01, 'price': 2626.88, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215493477, 'order': 280875214, 'time': 1732756114, 'time_msc': 1732756114548, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280873911, 'reason': 5, 'volume': 0.01, 'price': 2625.88, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2625.880]', 'external_id': ''}
{'ticket': 215493782, 'order': 280875552, 'time': 1732756114, 'time_msc': 1732756114790, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280875552, 'reason': 3, 'volume': 0.01, 'price': 2626.201, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215494902, 'order': 280876832, 'time': 1732756122, 'time_msc': 1732756122647, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280875552, 'reason': 5, 'volume': 0.01, 'price': 2625.201, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2625.201]', 'external_id': ''}
{'ticket': 215495454, 'order': 280877258, 'time': 1732756123, 'time_msc': 1732756123188, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280877258, 'reason': 3, 'volume': 0.01, 'price': 2624.9700000000003, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215497263, 'order': 280879045, 'time': 1732756133, 'time_msc': 1732756133339, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280879045, 'reason': 3, 'volume': 0.64, 'price': 2624.055, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 6', 'external_id': ''}
{'ticket': 215497355, 'order': 280879092, 'time': 1732756133, 'time_msc': 1732756133564, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280877258, 'reason': 5, 'volume': 0.01, 'price': 2623.97, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2623.970]', 'external_id': ''}
{'ticket': 215498274, 'order': 280880022, 'time': 1732756139, 'time_msc': 1732756139558, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280880022, 'reason': 3, 'volume': 0.01, 'price': 2624.281, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215508856, 'order': 280891822, 'time': 1732756445, 'time_msc': 1732756445482, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280880022, 'reason': 3, 'volume': 0.01, 'price': 2627.3, 'commission': 0.0, 'swap': 0.0, 'profit': -3.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508858, 'order': 280891823, 'time': 1732756445, 'time_msc': 1732756445486, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280879045, 'reason': 3, 'volume': 0.64, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': 197.5, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508859, 'order': 280891824, 'time': 1732756445, 'time_msc': 1732756445489, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280873868, 'reason': 3, 'volume': 0.32, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': 0.8, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508860, 'order': 280891825, 'time': 1732756445, 'time_msc': 1732756445491, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280864821, 'reason': 3, 'volume': 0.16, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': -47.9, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508861, 'order': 280891828, 'time': 1732756445, 'time_msc': 1732756445497, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280542290, 'reason': 3, 'volume': 0.02, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': -24.5, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508862, 'order': 280891826, 'time': 1732756445, 'time_msc': 1732756445498, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280847204, 'reason': 3, 'volume': 0.08, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': -49.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508863, 'order': 280891827, 'time': 1732756445, 'time_msc': 1732756445500, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280645281, 'reason': 3, 'volume': 0.04, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': -36.4, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508864, 'order': 280891829, 'time': 1732756445, 'time_msc': 1732756445501, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280525636, 'reason': 3, 'volume': 0.01, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': -15.3, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '', 'external_id': ''}
{'ticket': 215508865, 'order': 280891830, 'time': 1732756445, 'time_msc': 1732756445503, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280891830, 'reason': 3, 'volume': 0.02, 'price': 2627.14, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 215508939, 'order': 280891911, 'time': 1732756446, 'time_msc': 1732756446308, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280891911, 'reason': 3, 'volume': 0.01, 'price': 2626.981, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215510949, 'order': 280894112, 'time': 1732756491, 'time_msc': 1732756491942, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280891911, 'reason': 5, 'volume': 0.01, 'price': 2627.981, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2627.981]', 'external_id': ''}
{'ticket': 215511193, 'order': 280894311, 'time': 1732756493, 'time_msc': 1732756493304, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280894311, 'reason': 3, 'volume': 0.01, 'price': 2627.928, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215512487, 'order': 280895765, 'time': 1732756504, 'time_msc': 1732756504087, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280894311, 'reason': 5, 'volume': 0.01, 'price': 2628.928, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2628.928]', 'external_id': ''}
{'ticket': 215513286, 'order': 280896408, 'time': 1732756505, 'time_msc': 1732756505568, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280896408, 'reason': 3, 'volume': 0.01, 'price': 2629.084, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215519911, 'order': 280904273, 'time': 1732756746, 'time_msc': 1732756746701, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280891830, 'reason': 5, 'volume': 0.02, 'price': 2626.14, 'commission': 0.0, 'swap': 0.0, 'profit': 2.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2626.140]', 'external_id': ''}
{'ticket': 215519949, 'order': 280904294, 'time': 1732756747, 'time_msc': 1732756747561, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280904294, 'reason': 3, 'volume': 0.01, 'price': 2625.939, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215520005, 'order': 280904349, 'time': 1732756749, 'time_msc': 1732756749313, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280904349, 'reason': 3, 'volume': 0.02, 'price': 2626.192, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 215521600, 'order': 280906014, 'time': 1732756761, 'time_msc': 1732756761938, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280904294, 'reason': 5, 'volume': 0.01, 'price': 2624.939, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2624.939]', 'external_id': ''}
{'ticket': 215521954, 'order': 280906305, 'time': 1732756763, 'time_msc': 1732756763058, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280906305, 'reason': 3, 'volume': 0.01, 'price': 2624.5370000000003, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215523848, 'order': 280908352, 'time': 1732756798, 'time_msc': 1732756798117, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280906305, 'reason': 5, 'volume': 0.01, 'price': 2623.537, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2623.537]', 'external_id': ''}
{'ticket': 215524457, 'order': 280908875, 'time': 1732756799, 'time_msc': 1732756799179, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280908875, 'reason': 3, 'volume': 0.01, 'price': 2623.194, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215525073, 'order': 280909235, 'time': 1732756800, 'time_msc': 1732756800736, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 280909235, 'reason': 3, 'volume': 0.04, 'price': 2623.1, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 2', 'external_id': ''}
{'ticket': 215529932, 'order': 280914646, 'time': 1732756873, 'time_msc': 1732756873230, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280908875, 'reason': 5, 'volume': 0.01, 'price': 2622.194, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2622.194]', 'external_id': ''}
{'ticket': 215530313, 'order': 280914811, 'time': 1732756874, 'time_msc': 1732756874274, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280914811, 'reason': 3, 'volume': 0.01, 'price': 2621.889, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215537388, 'order': 280922534, 'time': 1732756969, 'time_msc': 1732756969281, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280922534, 'reason': 3, 'volume': 0.02, 'price': 2625.053, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 215545664, 'order': 280931851, 'time': 1732757228, 'time_msc': 1732757228152, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280914811, 'reason': 5, 'volume': 0.01, 'price': 2622.998, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2622.998]', 'external_id': ''}
{'ticket': 215545672, 'order': 280931857, 'time': 1732757228, 'time_msc': 1732757228152, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 280922534, 'reason': 5, 'volume': 0.02, 'price': 2622.998, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2622.998]', 'external_id': ''}
{'ticket': 215545795, 'order': 280931995, 'time': 1732757228, 'time_msc': 1732757228516, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 280931995, 'reason': 3, 'volume': 0.01, 'price': 2622.741, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 215548463, 'order': 280935074, 'time': 1732757300, 'time_msc': 1732757300594, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 280896408, 'reason': 5, 'volume': 0.01, 'price': 2625.838, 'commission': 0.0, 'swap': 0.0, 'profit': -3.3, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2625.838]', 'external_id': ''}
